d_TklW,d_DribContest,d_SuccPress%,d_Int,d_Clr,d_Dis,d_TacklesDef3rd,d_Gls,d_Ast,d_KP,d_xG,d_xA,d_SoT,m_Cmp,m_PassAtt,m_Cmp%,m_Ast,m_xA,m_KP,m_DribShot,m_GCA,m_TklW,m_SuccPress%,m_Gls,m_xG,m_TacklesMid3rd,m_SoT,a_xG,a_SoT,a_Gls,a_CPA,a_Succ%,a_TacklesAtt3rd,a_GCA,a_Ast,a_xA,a_KP,a_Cmp,a_Int,a_Clr,g_GA,g_Saves,g_CS,g_PSxG,g_Cmp%,away_d_TklW,away_d_DribContest,away_d_SuccPress%,away_d_Int,away_d_Clr,away_d_Dis,away_d_TacklesDef3rd,away_d_Gls,away_d_Ast,away_d_KP,away_d_xG,away_d_xA,away_d_SoT,away_m_Cmp,away_m_PassAtt,away_m_Cmp%,away_m_Ast,away_m_xA,away_m_KP,away_m_DribShot,away_m_GCA,away_m_TklW,away_m_SuccPress%,away_m_Gls,away_m_xG,away_m_TacklesMid3rd,away_m_SoT,away_a_xG,away_a_SoT,away_a_Gls,away_a_CPA,away_a_Succ%,away_a_TacklesAtt3rd,away_a_GCA,away_a_Ast,away_a_xA,away_a_KP,away_a_Cmp,away_a_Int,away_a_Clr,away_g_GA,away_g_Saves,away_g_CS,away_g_PSxG,away_g_Cmp%,Home_goals_scored,Away_goals_scored,Home_team,Away_team,Date
0.75,1.0,44.875,1.0,2.5,0.75,1.25,0.0,0.5,0.75,0.025,0.025,0.25,55.333333333333336,63.333333333333336,88.56666666666666,0.0,0.13333333333333333,1.0,0.0,0.6666666666666666,0.3333333333333333,22.633333333333336,0.6666666666666666,0.09999999999999999,0.3333333333333333,0.6666666666666666,0.3,0.6666666666666666,0.3333333333333333,1.3333333333333333,41.199999999999996,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.19999999999999998,1.3333333333333333,34.0,1.3333333333333333,0.3333333333333333,3.0,0.0,0.0,1.5,50.0,1.25,2.25,43.475,1.25,5.25,0.25,1.5,0.0,0.25,0.25,0.0,0.075,0.0,29.25,34.75,84.05,0.25,0.025,0.5,0.0,0.5,2.25,29.474999999999998,0.5,0.15,0.0,0.5,0.2,0.5,0.5,1.5,25.0,0.0,0.0,0.0,0.05,0.5,12.0,0.0,0.5,3.0,2.0,0.0,1.1,50.0,3,3,Manchester Utd,Everton,2021-02-06 20:00:00Z
1.75,0.75,49.275,0.75,4.5,0.75,1.5,0.0,0.0,0.5,0.05,0.025,0.25,66.0,75.0,84.43333333333332,0.6666666666666666,0.2333333333333333,1.6666666666666667,0.0,0.6666666666666666,1.6666666666666667,39.43333333333333,0.0,0.0,0.6666666666666666,0.0,0.43333333333333335,1.6666666666666667,0.6666666666666666,1.3333333333333333,66.66666666666667,0.0,0.3333333333333333,0.0,0.10000000000000002,1.3333333333333333,28.666666666666668,0.3333333333333333,0.0,0.0,1.0,1.0,0.4,0.0,2.0,1.25,36.599999999999994,1.0,7.0,0.5,2.0,0.0,0.0,0.25,0.0,0.05,0.0,17.4,21.4,80.17999999999999,0.0,0.02,0.2,0.0,0.0,2.0,25.580000000000002,0.0,0.0,0.8,0.0,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,2.0,4.0,0.0,2.3,41.9,2,0,Tottenham,West Brom,2021-02-07 12:00:00Z
1.0,1.2,36.04,1.0,3.0,0.8,1.0,0.0,0.0,0.0,0.04,0.0,0.0,49.0,59.0,83.05000000000001,0.0,0.35,2.5,0.5,0.0,1.0,43.1,0.0,0.2,1.0,0.0,0.2333333333333333,0.0,0.0,2.0,48.800000000000004,0.3333333333333333,0.0,0.0,0.3333333333333333,2.0,17.0,0.0,0.3333333333333333,0.0,3.0,1.0,0.1,30.0,1.0,2.0,22.025,1.25,4.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,60.0,70.33333333333333,83.3,0.0,0.03333333333333333,1.0,0.0,0.0,2.0,28.666666666666668,0.0,0.13333333333333333,2.0,1.0,0.06666666666666667,0.0,0.0,0.6666666666666666,33.333333333333336,0.0,0.0,0.0,0.03333333333333333,1.0,21.0,1.0,1.0,0.0,1.0,1.0,0.5,50.0,0,0,Wolves,Leicester City,2021-02-07 14:00:00Z
1.25,3.5,24.349999999999998,1.75,2.75,0.5,1.25,0.0,0.0,0.5,0.0,0.075,0.0,51.666666666666664,55.333333333333336,93.23333333333333,0.0,0.0,0.0,0.0,0.0,1.0,26.0,0.0,0.06666666666666667,0.3333333333333333,0.0,0.3666666666666667,0.6666666666666666,0.3333333333333333,0.0,11.1,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6666666666666666,28.0,0.3333333333333333,0.0,4.0,1.0,0.0,2.8,50.0,1.5,1.5,44.475,1.5,4.75,0.25,1.75,0.0,0.0,0.0,0.025,0.0,0.0,52.0,60.0,87.46666666666665,0.3333333333333333,0.3,0.3333333333333333,0.0,0.6666666666666666,2.0,30.833333333333332,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.39999999999999997,1.0,0.6666666666666666,1.3333333333333333,59.26666666666667,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,22.666666666666668,1.0,0.0,1.0,2.0,0.0,1.8,30.0,1,4,Liverpool,Manchester City,2021-02-07 16:30:00Z
1.6,1.4,38.42,2.0,3.4,1.6,1.2,0.0,0.0,0.0,0.0,0.0,0.0,29.666666666666668,40.333333333333336,73.56666666666666,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.6666666666666667,29.3,0.0,0.0,0.6666666666666666,0.3333333333333333,0.1,0.0,0.0,1.0,50.0,0.0,0.5,0.0,0.15,1.5,10.5,0.5,0.5,2.0,0.0,0.0,1.8,41.7,1.4,1.2,36.86,2.0,6.0,0.8,1.4,0.0,0.0,0.6,0.06000000000000001,0.04,0.0,70.0,82.33333333333333,83.7,0.0,0.03333333333333333,0.6666666666666666,0.0,0.0,2.0,43.9,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.05,0.0,0.0,0.0,50.0,1.0,1.5,0.5,0.1,0.5,21.0,1.0,0.5,1.0,3.0,0.0,0.5,66.7,1,2,Sheffield Utd,Chelsea,2021-02-07 19:15:00Z
1.75,2.25,38.300000000000004,0.0,3.5,0.75,1.75,0.0,0.0,1.0,0.35000000000000003,0.07500000000000001,0.0,54.0,62.8,85.38,0.2,0.38,1.8,0.0,0.6,1.0,30.8,0.2,0.18,0.8,0.8,0.5,3.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,3.0,1.0,0.1,71.4,1.0,2.0,16.675,1.0,5.75,0.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,25.75,30.75,83.3,0.0,0.07500000000000001,1.0,0.0,0.0,0.5,24.8,0.0,0.05,0.25,0.0,0.05,0.5,0.0,0.5,12.5,0.0,0.0,0.0,0.0,0.5,17.5,0.5,1.0,2.0,5.0,0.0,2.6,25.0,2,0,Leeds United,Crystal Palace,2021-02-08 20:00:00Z
1.5,3.0,41.25,4.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,40.0,71.60000000000001,0.3333333333333333,0.3,1.3333333333333333,0.0,0.6666666666666666,4.0,33.733333333333334,0.3333333333333333,0.06666666666666667,2.0,0.3333333333333333,0.7999999999999999,1.6666666666666667,0.6666666666666666,1.3333333333333333,50.0,0.6666666666666666,0.3333333333333333,0.0,0.09999999999999999,0.6666666666666666,13.666666666666666,1.6666666666666667,1.0,1.0,3.0,0.0,2.3,26.7,1.75,3.5,38.15,1.5,1.5,0.75,1.75,0.0,0.0,1.25,0.05,0.15000000000000002,0.0,28.0,32.333333333333336,83.13333333333334,0.0,0.0,0.0,0.0,0.0,0.0,49.03333333333333,0.0,0.0,0.0,0.0,0.5666666666666668,1.3333333333333333,0.3333333333333333,2.0,31.666666666666668,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.06666666666666667,1.3333333333333333,23.666666666666668,0.0,0.0,3.0,2.0,0.0,2.3,60.0,3,1,Leicester City,Liverpool,2021-02-13 12:30:00Z
0.0,1.0,15.975000000000001,1.0,6.25,0.25,0.5,0.0,0.0,0.75,0.025,0.025,0.0,32.75,43.5,76.175,0.0,0.05,1.0,0.0,0.0,2.0,36.975,0.0,0.025,1.75,0.0,0.2,1.5,0.0,1.0,83.35,0.5,0.0,0.0,0.0,0.0,19.0,0.0,0.0,3.0,1.0,0.0,2.0,46.7,1.5,2.25,36.824999999999996,1.5,3.5,0.5,2.25,0.25,0.0,1.5,0.05,0.07500000000000001,0.25,25.75,32.75,78.3,0.25,0.075,0.5,0.0,0.25,0.5,16.425,0.25,0.1,0.25,0.25,0.35,1.0,0.5,0.5,100.0,0.0,1.0,0.5,0.1,1.5,17.5,0.0,0.5,0.0,3.0,1.0,0.2,42.9,0,3,Crystal Palace,Burnley,2021-02-13 15:00:00Z
2.0,3.5,31.525,0.75,2.5,0.25,1.5,0.0,0.0,0.75,0.025,0.075,0.0,63.333333333333336,69.66666666666667,90.06666666666668,0.0,0.06666666666666667,0.6666666666666666,0.3333333333333333,1.0,1.6666666666666667,23.5,1.0,0.7000000000000001,1.0,1.0,0.26666666666666666,0.6666666666666666,0.0,2.3333333333333335,88.89999999999999,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.4000000000000001,2.0,38.0,0.0,0.3333333333333333,0.0,3.0,1.0,0.9,60.0,1.5,1.75,26.349999999999998,1.0,2.5,0.75,1.5,0.0,0.0,0.0,0.0,0.0,0.0,28.666666666666668,33.0,78.13333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,1.3333333333333333,14.466666666666669,0.0,0.03333333333333333,1.0,0.3333333333333333,0.06666666666666667,0.3333333333333333,0.0,0.0,34.43333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,25.333333333333332,1.6666666666666667,0.6666666666666666,3.0,3.0,0.0,3.1,63.6,3,0,Manchester City,Tottenham,2021-02-13 17:30:00Z
0.4,0.4,29.28,1.8,3.2,1.0,0.2,0.0,0.0,1.4,0.08,0.06000000000000001,0.8,41.666666666666664,50.333333333333336,83.36666666666666,0.0,0.06666666666666667,1.3333333333333333,0.0,0.0,0.6666666666666666,29.900000000000002,0.0,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.25,1.0,0.0,1.0,75.0,0.0,0.0,0.0,0.15000000000000002,2.0,22.5,0.5,0.0,0.0,1.0,1.0,0.0,57.1,0.25,0.75,19.825,2.5,6.25,0.25,0.5,0.0,0.0,0.25,0.0,0.0,0.0,27.333333333333332,37.666666666666664,72.03333333333335,0.0,0.03333333333333333,0.6666666666666666,0.0,0.0,1.0,21.1,0.0,0.03333333333333333,0.3333333333333333,0.3333333333333333,0.03333333333333333,0.0,0.0,0.6666666666666666,16.666666666666668,1.3333333333333333,0.0,0.0,0.0,0.0,18.0,0.3333333333333333,0.6666666666666666,0.0,9.0,1.0,1.6,57.9,0,0,Brighton,Aston Villa,2021-02-13 20:00:00Z
0.75,1.75,28.05,1.5,2.5,0.25,1.75,0.0,0.0,0.0,0.0,0.0,0.0,37.25,46.5,77.65,0.25,0.05,0.25,0.25,0.5,1.5,32.375,0.0,0.025,1.5,0.25,0.25,1.0,0.5,1.0,41.65,0.0,0.0,0.0,0.25,2.0,18.5,0.5,0.0,2.0,1.0,0.0,1.2,41.2,0.4,1.4,29.72,0.6,1.6,0.6,0.8,0.0,0.0,0.4,0.0,0.0,0.0,34.5,48.5,71.1,0.5,0.05,0.5,0.0,0.5,0.0,22.9,0.5,0.4,0.0,0.5,0.06666666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,34.833333333333336,0.0,0.3333333333333333,0.0,0.03333333333333333,1.3333333333333333,18.666666666666668,0.6666666666666666,0.0,1.0,2.0,0.0,0.6,23.1,1,2,Southampton,Wolves,2021-02-14 12:00:00Z
0.75,1.5,27.8,2.25,3.5,0.0,1.5,0.0,0.0,0.25,0.0,0.025,0.0,16.2,22.2,75.36,0.2,0.06000000000000001,0.8,0.0,0.2,0.4,14.6,0.0,0.04,0.2,0.2,0.9,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,4.0,0.0,1.1,27.3,0.5,0.25,31.25,0.5,3.0,1.0,0.25,0.0,0.25,1.5,0.0,0.07500000000000001,0.25,61.333333333333336,76.33333333333333,81.13333333333333,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,32.53333333333333,0.3333333333333333,0.06666666666666667,0.6666666666666666,1.3333333333333333,0.0,0.0,0.0,0.6666666666666666,20.0,0.0,0.0,0.0,0.03333333333333333,0.6666666666666666,24.333333333333332,0.3333333333333333,0.0,1.0,2.0,0.0,1.1,75.0,1,1,West Brom,Manchester Utd,2021-02-14 14:00:00Z
1.25,1.75,38.599999999999994,1.5,3.0,1.0,1.25,0.25,0.0,0.75,0.1,0.125,0.5,34.666666666666664,41.333333333333336,84.36666666666666,0.6666666666666666,0.13333333333333333,1.3333333333333333,0.0,0.6666666666666666,1.0,33.96666666666667,0.0,0.03333333333333333,0.6666666666666666,0.0,0.6333333333333333,0.6666666666666666,1.0,2.0,37.5,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.19999999999999998,1.0,21.0,0.6666666666666666,1.0,2.0,3.0,0.0,1.5,20.0,2.25,2.25,35.349999999999994,0.75,3.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.8,32.2,74.66,0.2,0.06,0.8,0.0,0.6,0.8,27.02,0.2,0.06000000000000001,0.8,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,1.0,0.0,4.0,1.0,0.0,2.5,30.0,4,2,Arsenal,Leeds United,2021-02-14 16:30:00Z
1.0,0.75,29.15,0.5,2.25,0.5,2.0,0.0,0.0,0.5,0.025,0.0,0.0,31.5,37.75,83.3,0.0,0.0,0.25,0.0,0.0,1.0,18.45,0.0,0.025,0.75,0.25,0.0,0.0,0.0,0.5,50.0,0.0,0.0,0.0,0.0,0.5,17.5,1.0,0.5,2.0,0.0,0.0,1.9,12.5,1.0,0.75,27.075,2.5,3.75,0.25,0.75,0.0,0.25,0.75,0.075,0.225,0.0,51.5,59.25,85.95,0.0,0.025,1.0,0.0,0.5,0.75,25.35,0.0,0.07500000000000001,0.5,0.25,1.1,1.0,1.0,1.5,25.0,0.5,0.0,0.0,0.2,1.5,22.0,1.0,1.0,0.0,2.0,1.0,0.1,27.3,0,2,Everton,Fulham,2021-02-14 19:00:00Z
1.0,1.0,19.4,1.4,3.6,1.2,0.8,0.2,0.2,0.6,0.13999999999999999,0.04,0.4,40.5,47.0,86.2,0.0,0.1,1.0,0.0,0.0,0.5,25.45,0.5,0.4,0.5,0.5,0.13333333333333333,1.3333333333333333,0.0,1.3333333333333333,14.299999999999999,0.0,1.0,0.0,0.06666666666666667,1.0,22.333333333333332,0.3333333333333333,0.6666666666666666,0.0,5.0,1.0,1.5,40.0,1.6,1.4,18.72,1.0,4.0,0.8,1.6,0.0,0.0,0.2,0.0,0.0,0.2,54.666666666666664,64.33333333333333,84.8,0.0,0.09999999999999999,1.0,0.0,0.0,1.0,33.5,0.0,0.0,1.3333333333333333,0.3333333333333333,0.25,1.0,0.0,0.0,25.0,0.0,0.0,0.0,0.1,1.0,28.0,0.0,0.5,3.0,6.0,0.0,3.1,33.3,3,0,West Ham,Sheffield Utd,2021-02-15 18:00:00Z
1.2,1.4,34.04,1.4,3.4,0.8,1.2,0.0,0.0,0.8,0.06000000000000001,0.08,0.4,51.75,58.25,85.42499999999998,0.0,0.17500000000000002,2.25,0.0,0.0,1.5,30.525,0.25,0.275,1.25,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,1.0,0.5,47.1,1.0,0.25,39.475,0.25,2.5,0.5,0.75,0.0,0.0,0.25,0.025,0.025,0.0,25.333333333333332,30.333333333333332,84.26666666666667,0.0,0.03333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,16.133333333333336,0.0,0.06666666666666667,1.0,1.0,0.13333333333333333,0.3333333333333333,0.0,0.6666666666666666,35.56666666666667,0.0,0.0,0.0,0.03333333333333333,0.6666666666666666,14.666666666666666,0.0,0.0,2.0,3.0,0.0,1.1,33.3,2,0,Chelsea,Newcastle Utd,2021-02-15 20:00:00Z
0.75,1.5,57.3,1.75,2.0,0.25,0.75,0.0,0.0,0.25,0.05,0.025,0.0,25.5,35.25,67.52499999999999,0.0,0.07500000000000001,1.0,0.0,0.0,0.75,37.125,0.0,0.0,1.25,0.25,0.55,1.0,0.5,0.0,33.35,0.5,1.0,0.5,0.3,0.5,9.5,0.0,0.5,1.0,2.0,0.0,1.1,27.3,0.5,0.75,50.0,2.5,10.75,0.25,0.75,0.25,0.25,0.25,0.025,0.025,0.5,26.2,31.8,82.14000000000001,0.0,0.02,0.6,0.0,0.2,1.4,38.18,0.0,0.04,0.6,0.0,0.1,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.1,1.0,14.0,1.0,0.0,1.0,2.0,0.0,0.9,9.1,1,1,Burnley,Fulham,2021-02-17 18:00:00Z
0.75,1.0,9.625,1.25,4.75,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,23.6,76.88,0.0,0.02,0.2,0.0,0.2,1.8,37.82000000000001,0.0,0.04,0.8,0.0,0.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,3.0,4.0,0.0,1.8,54.3,1.25,1.75,39.05,1.5,2.25,0.75,0.5,0.0,0.0,0.75,0.0,0.1,0.25,65.0,73.33333333333333,88.73333333333333,0.3333333333333333,0.19999999999999998,2.0,0.0,0.3333333333333333,1.6666666666666667,40.233333333333334,0.6666666666666666,0.20000000000000004,0.3333333333333333,1.6666666666666667,0.26666666666666666,0.3333333333333333,0.3333333333333333,5.0,85.7,0.0,0.6666666666666666,0.3333333333333333,0.03333333333333333,0.6666666666666666,38.333333333333336,0.0,0.0,1.0,0.0,0.0,1.0,40.0,1,3,Everton,Manchester City,2021-02-17 20:15:00Z
0.8,1.4,23.58,1.2,2.8,0.2,0.6,0.0,0.0,0.6,0.1,0.0,0.6,29.0,35.5,83.0,0.0,0.05,0.5,0.0,0.0,2.0,33.75,0.0,0.05,1.5,0.0,0.10000000000000002,0.6666666666666666,0.0,0.6666666666666666,33.333333333333336,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,2.3333333333333335,22.0,1.3333333333333333,0.6666666666666666,0.0,8.0,1.0,1.7,38.1,0.75,0.5,25.5,2.5,1.25,0.0,0.75,0.0,0.0,0.5,0.175,0.075,1.25,29.4,38.0,78.96000000000001,0.0,0.15999999999999998,2.0,0.0,0.0,0.4,20.36,0.0,0.08,0.8,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,1.0,5.0,0.0,0.6,30.0,1,0,Wolves,Leeds United,2021-02-19 20:00:00Z
1.0,2.5,34.35,5.0,4.5,0.25,1.75,0.0,0.0,0.0,0.025,0.0,0.0,20.25,29.75,67.3,0.0,0.025,0.25,0.0,0.25,1.25,23.599999999999998,0.25,0.075,1.0,0.25,0.05,0.0,0.0,0.0,16.65,0.0,0.5,0.5,0.15,0.5,12.0,1.5,0.0,1.0,2.0,0.0,1.3,26.1,1.4,1.6,49.9,0.8,3.0,0.8,1.0,0.0,0.0,0.6,0.08,0.04,0.4,65.0,75.5,86.05,0.0,0.0,0.5,0.0,0.0,2.5,41.45,0.0,0.0,3.0,0.0,0.3,0.0,0.3333333333333333,2.0,40.0,0.3333333333333333,0.6666666666666666,0.0,0.03333333333333333,0.6666666666666666,19.333333333333332,0.0,0.0,1.0,0.0,0.0,0.8,62.5,1,1,Southampton,Chelsea,2021-02-20 12:30:00Z
0.75,1.25,6.825,0.5,3.25,0.25,0.5,0.0,0.0,0.25,0.0,0.025,0.0,36.25,52.0,69.625,0.0,0.05,1.0,0.0,0.0,0.75,32.875,0.0,0.025,0.5,0.0,0.15,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11.5,0.5,1.0,0.0,3.0,1.0,0.7,23.5,1.0,1.3333333333333333,27.766666666666666,0.6666666666666666,5.0,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,13.166666666666666,22.166666666666668,56.61666666666667,0.0,0.13333333333333333,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,30.133333333333336,0.0,0.09999999999999999,0.3333333333333333,0.5,0.4,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.1,2.0,13.0,0.0,1.0,0.0,1.0,1.0,0.1,33.3,0,0,Burnley,West Brom,2021-02-20 15:00:00Z
1.0,0.75,58.225,1.25,3.25,0.5,0.5,0.0,0.0,1.0,0.05,0.07500000000000001,0.5,58.333333333333336,66.0,88.76666666666667,0.0,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.0,1.0,44.93333333333334,0.0,0.03333333333333333,0.3333333333333333,0.3333333333333333,0.43333333333333335,1.0,0.0,1.0,70.36666666666666,1.0,0.0,0.0,0.03333333333333333,1.3333333333333333,30.0,0.3333333333333333,0.3333333333333333,2.0,4.0,0.0,2.1,25.0,1.2,2.2,39.160000000000004,1.2,7.6,0.6,1.0,0.0,0.0,0.2,0.04,0.04,0.2,18.666666666666668,25.0,74.66666666666667,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.3333333333333333,18.066666666666666,0.0,0.0,1.0,0.0,0.2,1.0,0.5,0.5,75.0,0.0,0.5,0.5,0.2,0.5,14.5,1.0,0.0,0.0,6.0,1.0,0.9,25.0,0,2,Liverpool,Everton,2021-02-20 17:30:00Z
0.0,0.25,42.5,1.5,10.5,0.25,0.0,0.0,0.0,1.0,0.0,0.025,0.25,49.0,54.666666666666664,89.7,0.0,0.03333333333333333,1.0,0.6666666666666666,0.0,1.3333333333333333,33.46666666666666,0.0,0.19999999999999998,0.3333333333333333,0.3333333333333333,0.10000000000000002,1.3333333333333333,0.3333333333333333,0.3333333333333333,46.666666666666664,0.0,0.0,0.0,0.16666666666666666,1.6666666666666667,22.0,0.6666666666666666,1.3333333333333333,0.0,2.0,1.0,0.6,33.3,0.6,2.6,11.360000000000001,0.4,5.2,0.0,2.0,0.0,0.0,0.2,0.06,0.06,0.2,14.0,18.333333333333332,76.63333333333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,16.400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.5,5.0,0.0,1.0,1.0,5.0,0.0,0.4,35.7,1,0,Fulham,Sheffield Utd,2021-02-20 20:00:00Z
1.0,1.0,35.675,2.75,4.75,0.0,0.75,0.0,0.0,0.25,0.025,0.025,0.25,19.0,27.0,68.89999999999999,0.3333333333333333,0.03333333333333333,0.3333333333333333,0.0,0.3333333333333333,2.3333333333333335,19.266666666666666,0.0,0.0,1.3333333333333333,0.0,0.3333333333333333,1.0,0.6666666666666666,1.0,26.666666666666668,0.0,0.6666666666666666,0.0,0.13333333333333333,0.3333333333333333,11.0,0.6666666666666666,0.3333333333333333,1.0,3.0,0.0,1.0,29.0,0.5,1.0,32.699999999999996,1.0,3.75,0.25,0.75,0.0,0.0,0.75,0.025,0.07500000000000001,0.0,47.5,53.75,85.57499999999999,0.0,0.07500000000000001,1.0,0.0,0.0,0.5,39.25,0.25,0.05,0.5,0.5,0.3,0.5,0.0,2.5,25.0,0.0,0.0,0.0,0.15000000000000002,2.5,22.0,0.0,0.0,2.0,2.0,0.0,1.9,58.3,2,1,West Ham,Tottenham,2021-02-21 12:00:00Z
0.75,1.5,32.5,1.5,2.75,0.5,1.0,0.0,0.0,0.75,0.07500000000000001,0.07500000000000001,0.0,33.666666666666664,43.0,79.06666666666668,0.0,0.06666666666666667,0.3333333333333333,0.0,0.3333333333333333,0.0,23.96666666666667,0.0,0.03333333333333333,1.0,0.0,0.3,0.3333333333333333,0.3333333333333333,0.3333333333333333,66.66666666666667,0.6666666666666666,0.0,0.0,0.06666666666666667,0.6666666666666666,16.666666666666668,0.6666666666666666,1.0,2.0,5.0,0.0,2.2,25.0,0.75,2.0,22.724999999999998,0.75,4.25,0.75,1.75,0.0,0.0,0.25,0.0,0.025,0.0,39.0,46.333333333333336,85.39999999999999,0.0,0.03333333333333333,1.0,0.3333333333333333,0.0,0.6666666666666666,21.900000000000002,0.3333333333333333,0.06666666666666667,1.0,1.0,0.3,1.3333333333333333,0.3333333333333333,1.3333333333333333,11.1,0.0,0.6666666666666666,0.3333333333333333,0.10000000000000002,2.0,22.666666666666668,1.3333333333333333,0.6666666666666666,1.0,1.0,0.0,0.8,16.7,1,2,Aston Villa,Leicester City,2021-02-21 14:05:00Z
0.5,2.0,28.85,0.25,1.0,0.5,0.75,0.0,0.0,0.5,0.0,0.025,0.25,51.0,56.333333333333336,89.2,0.0,0.03333333333333333,0.6666666666666666,0.0,0.0,0.6666666666666666,22.5,0.0,0.0,0.3333333333333333,0.0,0.06666666666666667,0.0,0.0,0.6666666666666666,33.333333333333336,0.0,0.0,0.0,0.0,0.0,17.666666666666668,0.3333333333333333,0.3333333333333333,1.0,2.0,0.0,1.7,56.3,0.5,0.5,36.55,0.75,3.5,0.25,0.75,0.0,0.0,0.5,0.125,0.025,0.0,42.333333333333336,48.333333333333336,87.60000000000001,0.0,0.16666666666666666,1.3333333333333333,0.0,0.0,1.6666666666666667,31.666666666666668,0.0,0.16666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,3.0,20.0,0.0,0.3333333333333333,0.3333333333333333,0.2333333333333333,1.3333333333333333,35.333333333333336,0.6666666666666666,0.3333333333333333,0.0,1.0,1.0,0.0,43.5,0,1,Arsenal,Manchester City,2021-02-21 16:30:00Z
0.5,1.0,34.225,1.75,4.25,1.0,0.5,0.0,0.25,1.75,0.025,0.125,0.25,69.0,78.0,88.13333333333334,0.3333333333333333,0.13333333333333333,1.3333333333333333,0.3333333333333333,1.0,2.0,40.43333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.16666666666666666,1.3333333333333333,0.6666666666666666,2.0,59.26666666666667,0.6666666666666666,0.6666666666666666,0.0,0.03333333333333333,0.6666666666666666,29.333333333333332,0.3333333333333333,0.3333333333333333,1.0,5.0,0.0,1.4,42.9,1.25,2.25,20.825,3.0,3.25,0.0,1.25,0.0,0.0,0.5,0.0,0.025,0.0,18.0,26.5,69.1,0.0,0.05,0.5,0.0,0.0,1.5,20.475,0.0,0.025,1.25,0.25,0.15000000000000002,2.0,0.5,1.5,58.35,0.0,0.0,0.0,0.0,1.0,11.0,2.5,1.0,3.0,4.0,0.0,1.6,21.7,3,1,Manchester Utd,Newcastle Utd,2021-02-21 19:00:00Z
